"kegg","level_1","level_2","BRITE_id","X","LS001","LS002","LS003","LS004","LS005","LS006","LS007","CD.SRS301865","CD.SRS301866","CD.SRS301867","CD.SRS301868","CD.SRS301869","CD.SRS301870","CD.SRS301871","CD.SRS301872","CD.SRS301873","CD.SRS301874","CD.SRS301875","CD.SRS301876","CD.SRS301877","CD.SRS301878","CD.SRS301879","UC.SRS071964","UC.SRS071970","UC.SRS071978","UC.SRS071981","UC.SRS071982","UC.SRS071988","HE.SRS011061","HE.SRS011084","HE.SRS011134","HE.SRS011239","HE.SRS011271","HE.SRS011302","HE.SRS011405","HE.SRS011452","HE.SRS011529","HE.SRS011586","HE.SRS012273","HE.SRS012902","HE.SRS013158","HE.SRS013215","HE.SRS013687","HE.SRS013951","HE.SRS014235","HE.SRS014923","HE.SRS014979","HE.SRS015065","HE.SRS015217","HE.SRS015578","HE.SRS015663","HE.SRS016018","HE.SRS016095","HE.SRS016335","HE.SRS016495","HE.SRS017103","HE.SRS017433","HE.SRS018427","HE.SRS018656","HE.SRS020328","HE.SRS020869","HE.SRS022713","HE.SRS016585.suspect","over","kegg.selected","group"
"K03491","Genetic Information Processing","Transcription","ko03000","K03491(lichenan_operon_transcriptional_antiterminator)",0.000270317057713121,0.000226253021772463,0.000165559438029339,0.00019217908243154,5.11755005619667e-05,0.000106417960266151,0.000101422017050674,0.00017820274682192,0.000109931337092864,8.76441041270176e-05,0.00021926801210603,0.000154889418850429,0.000446048561530419,0.00023352549241673,0.000292372680908852,0.000568124092904106,0.000137875596549712,0.00061628236694657,5.09979180500666e-05,0.000452697558133275,3.17382006653761e-05,0.000225061969609327,0.000123256917261951,7.56437626511535e-05,0.000216390922187616,0.000107211961694917,0.000280251989258725,5.00445694052644e-05,0,6.89542593580587e-06,4.97537825774862e-05,1.26569486182463e-05,2.08169695282548e-05,2.25678806572101e-05,2.07756331936113e-06,0,1.26924827792303e-05,5.97086373593054e-06,2.14960651087313e-05,0,7.7763108908166e-07,0,4.53622180731301e-06,2.47175003045844e-05,2.0109796679126e-05,5.11932370338581e-05,2.92443966258942e-05,4.51703244189333e-05,0.000106751349293531,3.6912401840576e-05,6.4086423707278e-05,3.60583072625225e-06,3.8514476752813e-05,9.78444291591507e-06,2.0185634966273e-05,6.94814063768588e-06,1.85822249928904e-06,2.459790529813e-05,2.5338862774989e-05,8.52457200251642e-07,8.65424002647059e-06,0,0.000164714962631372,0,"0 Test set","HS under"
"K03637","Metabolism","Metabolism of cofactors and vitamins","","K03637(molybdenum_cofactor_biosynthesis_protein_C)",0.000281357385041742,0.000333689743697221,0.000333137329896656,0.000233681153338262,0.000191764592427128,0.000129447325457234,0.000205700042203073,0.000158582596657488,0.000110396066687548,0.000498035189380287,0.000219194440501574,0.000229978891481071,0.000248830169932658,0.000403103483473173,0.000159495781245687,0.000329004952167594,0.000114873255787322,0.000421489379918671,0.000510983545423247,0.000466932000843139,0.000473525663818411,0.000521571457741936,6.76645935646912e-06,5.55774630012101e-05,0,4.84010493408295e-05,0.000112223473935243,6.48359070308577e-05,0,4.36744658436377e-05,5.61178734551372e-05,1.08041590326688e-05,2.88312641023392e-05,1.73634198117816e-05,3.09112533274476e-06,0,4.81200472963881e-06,1.08233461905066e-05,4.7628854546145e-05,7.52456824540608e-06,8.63448841523104e-06,5.6451670518506e-06,3.48550982403614e-06,6.95575519112503e-05,2.83085301258162e-05,4.41423332000443e-05,0.000109253136458749,9.37256284319204e-05,0.000109288875167821,7.0219193478165e-05,3.6588708767118e-05,2.85419452504044e-05,1.84952329669924e-05,1.10569127714889e-05,2.65159801502427e-05,2.40175139143706e-05,1.44262805847526e-05,3.94980551223013e-05,2.89283459666085e-05,2.4395291557935e-05,3.18248622042314e-05,0,0.000176866872682318,0,"0 Test set","HS under"
"K03713","Genetic Information Processing","Transcription","ko03000","K03713(MerR_family_transcriptional_regulator,_glutamine_synthetaserepressor)",9.33455968251687e-05,0.000102720825890709,7.48467928576061e-05,9.7235407843252e-05,5.11062461622934e-05,4.90293091530839e-05,3.19835667755773e-05,0.00011201255599046,6.60878489714244e-05,0.000188083206943233,0.000195720829844552,0.000172761245819745,0.000170230802268806,0.000158189402156487,0.00010495997054832,0.000242893893573856,6.00526484328668e-05,0.00015060486288977,0.000169411417048826,0.000161123307912979,0.000143457440512448,0.000100346096284776,0.000367075575513772,0,0.000332043691832187,0,0.000104370673655806,2.57664876548509e-05,0,3.5765536505616e-05,4.26741488316801e-05,1.8492028545324e-05,3.13482531910846e-05,5.66861456171035e-05,7.49215092060428e-06,0,8.33313146410225e-06,1.57116794731907e-05,7.33688182824839e-05,2.92427234045599e-06,2.1722994135444e-06,0,1.36032271045158e-05,3.17956228751502e-05,2.97244822179304e-05,5.24879678301542e-05,3.37142323378293e-05,3.41433711048444e-05,4.12682643651147e-06,1.95524834672593e-05,3.10952137011541e-05,4.39747218184634e-05,9.22603346563133e-05,9.02037524892767e-06,4.61277264978583e-05,2.87396161485781e-05,1.57131332422924e-05,1.11093177407092e-05,9.86660819740442e-06,3.54443427107701e-05,9.4831991818133e-06,0,0.000214862541423292,0,"0 Test set","HS under"
"K03740","Environmental Information Processing","Signal transduction","","K03740(D-alanine_transfer_protein)",0.000101705829001794,9.5443878399515e-06,1.43953883301745e-05,2.02843378766616e-05,9.51762777427404e-06,7.74165227086549e-06,5.70847641588334e-06,0.000301525406080052,0.000388427117396689,6.96208827890426e-06,7.75897946420128e-06,1.23228717601955e-05,2.32831984414019e-05,3.21897641310085e-05,0.000276432421948354,6.93293817401569e-05,0.000266026954966315,4.58203197215311e-05,8.59525045182869e-06,1.90279451972897e-05,6.71612602741929e-06,2.31177234263698e-05,0,0,0,0,2.59790623514774e-05,1.14823495555509e-05,0,0,0,0,0,9.26455017316334e-06,2.03238097218866e-06,0,5.65971984706708e-06,0,6.96933571828741e-06,0,0,0,0,4.88299433615475e-06,5.87156749674004e-06,6.24882572942208e-05,0,1.11131895167946e-06,7.27675306900293e-06,5.79294054529783e-06,2.47102696489867e-05,0,6.71518064022613e-06,8.51287921337742e-08,6.22614787323954e-05,0,0,5.6986237363384e-06,3.40628098965923e-06,0,1.20523098773102e-06,0,0,0,"0 Test set","HS under"
"K03753","","","unknown","K03753(molybdopterin-guanine_dinucleotide_biosynthesis_protein_B)",0.000164208464954128,8.58121979332143e-05,6.79502820145847e-05,6.73328144526903e-05,3.94307141880983e-05,4.25162100759539e-05,9.40456765998983e-05,6.97475337892144e-05,5.18726300947664e-05,0.000112688967887071,3.29275440655049e-05,3.86079198616839e-05,3.59154419407426e-05,0.000112332715963609,5.53703120936008e-05,0.000139985208008232,5.23196443541543e-05,6.93379766611918e-05,0.000128795563344827,9.36176126016296e-05,6.75541769378939e-05,0.000202417432292514,0,3.67317173562522e-05,0.000134199561026612,5.55637799694479e-05,0.000140105540184324,5.43924906398438e-05,0,2.23626143961828e-05,3.66556604891416e-06,3.00244962586094e-06,2.41976480832705e-06,7.29374807835377e-06,8.40153994910732e-07,0,4.73055558836104e-07,1.41782887047815e-06,1.07908603938927e-05,0,0,0,0,1.59949446972768e-05,4.8303901470719e-07,1.12310480142958e-05,5.35435582239092e-06,2.58750039045632e-05,5.80729820483206e-07,9.37918101822489e-06,8.78376887569746e-06,1.2450583226689e-05,7.57158803865423e-06,2.13909588704067e-06,2.36220476309669e-06,8.93087661901791e-06,4.89037729315876e-06,3.29466367359537e-06,4.04131059923142e-06,4.05193887153364e-06,8.31494375788495e-06,0,0.000301662868307314,0,"0 Test set","HS under"
"K03774","Metabolism","Enzyme families","ko01000","K03774(FKBP-type_peptidyl-prolyl_cis-trans_isomerase_SlpA)",6.85265638297364e-05,0.000103117037249937,0.000125142874461382,0.000107614516526711,4.40711593613676e-05,5.32493345649548e-05,7.12068879950709e-05,4.49985687799139e-05,3.31295470946142e-05,0.00024810245296589,1.25063292254448e-05,2.28891583381974e-05,6.59159993549537e-05,3.00255643042639e-05,7.58961475016303e-05,3.26374981464439e-05,3.01008976437174e-05,9.45017479115162e-05,0.00024361403791217,0.000155610591963327,0.000251695750608666,3.40165812250638e-05,0,4.21074145288662e-06,0,0,7.49566718802608e-05,1.60535159717679e-05,0,2.45411865134075e-05,1.96104224124306e-05,1.11058853710469e-05,8.73238843542491e-06,6.51796768901506e-06,2.3080006922408e-06,0,5.90037454623671e-06,1.64483734369752e-05,2.36736756124211e-05,0,0,0,5.67164798273045e-06,3.03866542708652e-05,1.6853012587628e-05,1.61006368698776e-05,1.82689356745077e-05,2.23620347987369e-05,1.68991709662147e-05,2.1453038090684e-05,2.78291552646502e-05,3.06209141951328e-05,7.07358538918943e-06,1.14819428470835e-05,1.32170369106953e-06,1.23730668878596e-05,2.54509783707858e-05,1.47768293158889e-05,7.51986278172032e-06,4.49992931353204e-05,5.82941629211453e-06,0,0.000201670217404788,0,"0 Test set","HS under"
"K03831","Genetic Information Processing","Folding, sorting and degradation","","K03831(molybdopterin_adenylyltransferase)",0.000149461827177808,0.000172222055486098,0.000184250548721357,0.000132645358224863,9.5171988746296e-05,7.43666080795962e-05,0.000110472864726519,6.73332249832567e-05,4.34593431025268e-05,0.000182540192851342,0.000146224763233812,0.000145391247454763,7.70882504222127e-05,0.000291753777869121,9.06437326056879e-05,0.00016803474815301,4.67736214994606e-05,0.000192891570186522,0.000188179317273619,0.000243309628516723,0.000114841789949026,0.000270477258907303,0.000274254691635598,4.11583953889359e-05,6.91360585360993e-05,0,0.000111293453668119,3.16695464604181e-05,0,2.30576177678394e-05,2.19378132593049e-05,7.64374100870123e-06,1.4265275520391e-05,6.34743506316065e-06,0,0,1.63788637986979e-06,4.07030789134694e-06,2.82193471841102e-05,4.63341224531211e-06,4.03242203836855e-06,1.89055067498698e-06,1.87822689599909e-06,3.28882949243499e-05,1.65830934978367e-05,2.68466599035823e-05,6.30781424213846e-05,6.39092390553164e-05,4.35952018871202e-05,3.52014960389088e-05,1.57159985575258e-05,1.65529792906199e-05,1.1236880304198e-05,2.36331511832564e-06,2.47079794337412e-05,1.33464487700847e-05,5.0740687281917e-06,2.62694640185233e-05,1.36363166855505e-05,1.0049490031025e-05,1.38147652534949e-05,0,0.00021703128942814,0,"0 Test set","HS under"
"K04027","","","unknown","K04027(ethanolamine_utilization_protein_EutM)",0.000125218472614881,0.000184189376311076,0.00021338469787082,0.000210140478045029,6.25468837866466e-05,8.06531985160809e-05,0.000145001327611073,0.00025544784033181,0.000127997281264546,0.000500347683448099,0.000187564954544226,0.000222415820844022,0.000147005649837847,0.000512132435531908,0.000251584972545664,4.20907452568997e-05,0.0001519009608293,0.000128619469191022,0.000524671242055973,0.00042134426323866,0.000269078805706468,0.000358183069788173,0,9.47262056827379e-05,6.7083156258349e-05,0,9.08432026882721e-05,6.3698178248041e-05,0,1.35760595563216e-05,2.33025908312319e-06,3.32888576713383e-06,3.63793677869646e-06,6.01684351703586e-06,0,0,0,4.64065436301234e-06,7.44918418305247e-05,0,0,0,4.71889759676441e-05,0,7.85742007431156e-06,2.4280415070408e-05,4.43372061209712e-06,2.26033001825202e-05,2.75706052712976e-05,2.87628593021679e-05,9.07171321594903e-06,0,8.59154528215588e-06,4.00129018248714e-06,3.80734954469989e-06,0,1.12997049965409e-06,4.56782384550328e-05,1.24744044692096e-05,8.33421871490977e-06,1.81864788457007e-05,0,0.000140110678711878,0,"0 Test set","HS under"
"K04029","","","unknown","K04029(ethanolamine_utilization_protein_EutP)",4.30751968547508e-05,8.54268523611197e-05,8.91463868942641e-05,9.47624556370841e-05,1.24299337733491e-05,3.09747875442165e-05,3.93505254146632e-05,6.2964966641086e-05,2.6648577049105e-05,0.000142603024916172,6.59871676222769e-05,5.5833115585791e-05,4.49291455575978e-05,0.000116870150580339,5.55504052625156e-05,9.90640058462953e-06,4.11032209547167e-05,3.27884984083202e-05,0.000160654953040135,0.00014323682085835,8.16737547991542e-05,0.000120014424155246,0,3.06547429873879e-05,3.60372349754795e-05,0,6.50875248895791e-05,2.8791138166467e-05,0,2.66862567702973e-06,0,0,7.72555730449892e-07,0,0,0,0,1.92546579869411e-06,1.67035287799934e-05,0,0,0,0,0,1.76373365123093e-06,7.61987099604234e-06,2.43550603891109e-06,5.81745755416239e-06,1.41449422668057e-05,6.48924916814756e-06,2.26079596235541e-06,0,2.61537020352428e-06,2.17737730890752e-06,0,0,2.65801926665363e-07,5.82546398717328e-06,4.99379194458393e-06,0,2.72641112981665e-06,0,0.000140110678711878,0,"0 Test set","HS under"
"K05362","Metabolism","Glycan biosynthesis and metabolism","","K05362(UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-L-lysine_ligase)",4.72937217411888e-05,5.06898914746365e-05,3.96989987075687e-05,2.92538044410681e-05,5.20587172331027e-05,1.63669958770694e-05,1.35821981601226e-05,0.000203832125236877,0.000156379293523763,0.000141770127566251,0.000200504927585338,0.000223499616796903,0.000135646735901857,3.6331269712676e-05,0.000288377315466574,8.21811357638929e-05,0.000118826408407971,5.6711207400938e-05,0.000131972879947472,6.65547053547659e-05,0.000242099785163934,0.000170291874522552,8.46327980239449e-06,0,1.45353510888282e-05,0,2.2809384356045e-05,1.47294349938912e-05,4.09595722722595e-06,1.62653744125778e-05,1.61360126630751e-05,1.7250866989618e-05,6.12590862025483e-06,2.20142763646843e-06,0,0,2.55218720666834e-06,9.17283852347539e-06,8.74457189398711e-05,0,0,0,2.29554025821428e-05,2.88110565502131e-05,5.12898656815163e-07,8.79494635195799e-06,2.30176153946256e-06,7.52245591119985e-06,1.32203282012948e-06,1.32325478630243e-06,2.41016127058007e-05,5.17185818088399e-06,5.44050921300577e-06,1.8395884205581e-05,1.30858185952548e-06,1.10241163444985e-05,1.51911433671709e-07,3.88922340096215e-06,5.72143772703245e-06,3.54337634155889e-06,5.33164547604109e-06,0,0,0,"0 Test set","HS under"
"K06350","","","unknown","K06350(antagonist_of_KipI)",5.32457294537605e-05,0.000103664051069072,6.56069597605446e-05,7.24508277867582e-05,0.000121309038648656,3.17917143413253e-05,8.46384594160858e-05,0.000106537655892147,7.3906044127053e-05,0.000132684538829188,5.83284815272868e-05,4.54810464109812e-05,6.96252964650762e-05,2.9693515189129e-05,0.000112856353533085,9.00461104095226e-06,4.99167299802474e-05,0.000114758781546076,0.00014913806546662,0.000109544615593914,7.68806473081516e-05,2.99675999219905e-05,6.15111032750653e-05,2.79381472008035e-06,0,0.000271206765352571,4.93458080230248e-05,2.21795376575267e-05,0,6.45002522964877e-06,4.59055091500954e-06,1.81664930536682e-06,1.86210732953715e-06,5.96381304890197e-07,0,0,3.36291589761764e-07,1.1080840094095e-06,5.77805466482574e-06,0,0,0,0,4.47812028768594e-05,2.02267382896144e-06,1.53997566696652e-05,8.76001672296985e-07,1.96478924328433e-06,0.000108344246264129,3.92062449519584e-06,2.3047336029765e-07,3.62857980137325e-06,6.79849517182299e-07,1.64094025633743e-06,3.62913955565433e-05,4.37629383710421e-07,0,3.37016821735653e-06,1.09675604083763e-05,6.00569931430269e-06,8.69488151314344e-06,0,0.000174488254152598,0,"0 Test set","HS under"
"K06726","Environmental Information Processing","Membrane transport","","K06726(D-ribose_pyranase)",8.66516523628885e-05,3.37433168008787e-05,5.03971624069547e-05,5.6150589323417e-05,2.02715945205209e-05,3.57180969427707e-05,5.62538099252086e-05,0.000111136087205271,7.98270864689944e-05,0.000125680563383482,8.84079358596545e-05,0.00010200403506521,0.000111761964719425,0.000176602234259256,9.59845231826972e-05,7.62669656914097e-05,6.07351792610354e-05,0.00023042872669565,0.000178905657564234,0.000132882261526026,0.000121497229030192,0.000149160747080296,0,2.45465131737995e-05,0,0,0.000151718967125638,3.60337680601972e-05,0,5.53438484085758e-06,3.92705356102912e-06,2.61711506525427e-06,2.94748071791454e-06,3.01227688950738e-06,0,0,2.24918363694486e-06,0,1.69012914770624e-05,0,0,0,0,1.1682932994858e-05,2.32989592458877e-06,1.26776994036958e-05,1.04763298747601e-05,0,9.92797617903525e-06,7.81252092874504e-06,0,0,8.14818371510898e-06,0,3.81217589806968e-06,0,3.18088446564038e-06,0,0,1.9816953646604e-05,5.71438846170046e-06,0,0.000272513815233327,0,"0 Test set","HS under"
"K06902","Environmental Information Processing","Membrane transport","ko02000","K06902(MFS_transporter,_UMF1_family)",0.000120300000248009,0.000205277866944776,0.000137845621216975,9.16659319799808e-05,0.000178676074932137,8.50479386825446e-05,0.000185899521169336,0.000202971621314938,0.00015564840503841,0.000184000134140523,0.000415084017263703,0.000452906806714247,0.00027300553910131,0.000220087240295439,0.000307493447857132,0.000288915512435722,0.000113440527434708,0.000310197503353909,0.000163594948980553,0.000154701063274377,0.000308460749456473,0.000161418510381008,6.19505609038744e-05,4.44227656826486e-05,8.17187961087305e-05,0,1.16773797361789e-05,2.15515187063825e-05,5.28868138735654e-06,4.94671265269e-05,6.6721607825159e-05,1.20916444010417e-05,4.53112179526623e-05,2.87007552351443e-05,7.02444498799362e-06,0,8.67238790379349e-06,1.20830759917149e-05,5.29974619239527e-05,0,1.81596399448056e-06,4.3597963538174e-07,8.31075127548197e-06,8.59813262623428e-05,5.67764310113172e-05,0.000113993786249917,0.000116974288565548,0.000100654778241301,9.04662144984664e-05,3.52498280994663e-05,5.39268659636071e-05,3.55502042438827e-05,1.13395155035182e-05,1.86031851264105e-05,2.14373887618843e-05,2.91749096735011e-05,1.25038555515354e-05,5.88406733238346e-05,5.9416040550715e-05,4.35165015007387e-05,2.46747728642258e-05,0,0,0,"0 Test set","HS under"
"K07105","","","unknown","K07105(lipopolysaccharide_export_system_permease_protein)",0.000137790164125546,0.000194524280557324,0.000197420348907654,0.000205128311823272,0.000108047825771513,0.00011756138822074,0.000178049806945717,8.80477806290759e-05,4.89447895986493e-05,0.000331476067405578,0.000130182705596469,0.00014606476585795,0.00018485189501436,0.000258422275109179,0.00010688690903903,0.000256794232358407,5.95148899038699e-05,0.000298502150245122,0.000295583157706442,0.000295032433234922,0.000320685975922122,0.000172940640816246,1.13625208037442e-05,8.02888045699816e-05,0.00015779914078871,0.000219572309020704,5.94357224288027e-05,3.85403687602614e-05,0,3.62131557377714e-05,3.91088492184313e-05,7.39784966925685e-06,3.46882649163445e-05,3.11799120468596e-05,1.10117979616146e-05,0,1.87602893320137e-05,1.74120952212128e-05,6.83172475978944e-05,8.22516130405368e-07,2.94156109180524e-06,8.42152779717504e-07,1.38032947522462e-05,0.000116964817524567,6.0895110930818e-05,9.52836739634839e-05,0.000103860332728939,0.000102809258078929,0.000124538063786709,7.7963973735468e-05,6.70293621836571e-05,1.42183889547072e-05,2.98668858645154e-05,1.54977636064391e-05,2.57589092999954e-05,1.08519867109135e-05,1.72636331672201e-05,2.04345946836597e-05,2.60113236130371e-05,2.73078711702352e-05,2.40095862671866e-05,0,0,0,"0 Test set","HS under"
"K07757","Metabolism","Enzyme families","ko01000","K07757(sugar-phosphatase)",3.44966049933309e-05,6.30548411996681e-05,3.38969813034959e-05,2.95212633297725e-05,8.76527666317734e-06,1.75390726691412e-05,7.71814997327423e-06,0.000289724528212082,0.000296721333212003,9.77339066224964e-05,1.25852306891894e-05,1.16569920262294e-05,1.92383836546698e-05,1.67088555844972e-05,0.000337661688444696,1.9435273273632e-05,0.000271047569888867,0.000119189469099301,9.00780429156391e-05,0.000101278963072222,0.000163182246374883,9.04122849054023e-05,0,1.49556624784993e-05,2.09312573510502e-05,0.000173216169137915,6.38035159130766e-05,2.02494597469634e-05,0,0,2.32563721257173e-05,0,0,8.4766971357023e-06,0,0,0,1.05351219020514e-06,8.19790202351022e-06,0,0,0,0,0,0,1.87991494104983e-05,7.85873194568636e-07,4.88422005113691e-06,5.1940972349366e-06,2.2507491829911e-07,0,0,2.39746649265929e-06,1.07137019320667e-06,1.37560270677034e-05,1.48649246995021e-06,0,0,7.04212263040651e-07,1.48934169451548e-06,6.25314763818461e-07,0,0.000166495076880152,0,"0 Test set","HS under"
"K08302","Metabolism","Carbohydrate metabolism","","K08302(tagatose_1,6-diphosphate_aldolase)",0.000241842381797606,0.000187173031830761,0.000242786886464544,0.000200493896709656,6.61883956005478e-05,0.000128742766759355,9.73650784689591e-05,7.31606505050187e-05,5.81799153916644e-05,0.000381409996434165,0.000198079121843438,0.000155421580741704,0.000214852427321088,0.000171711875526659,0.000100704565549634,1.93652037690094e-05,6.54336506796749e-05,0.000376619601426937,0.000339499568519305,0.000285709040867115,0.00035693546088463,0.000335922217870407,0.000147355031464366,6.08665090457849e-05,0.000121589450301005,0,0.000513874817398519,0.000116144880901892,0,3.14050971438941e-05,5.97241964035562e-06,1.54938904727044e-05,5.12386383106794e-06,2.21133842672932e-05,3.75064742304479e-07,0,2.11262137277696e-06,5.16750126769217e-05,8.80347583078968e-05,0,0,0,3.34920104067719e-05,5.43792659312704e-05,1.67979148869402e-05,5.32950694273403e-05,2.28626484097664e-05,1.91105495385673e-05,2.21177442472759e-05,1.73654479690476e-05,4.4678758590237e-05,2.63415220075028e-05,5.09690471998574e-06,7.55566007405637e-06,4.74528960963223e-05,1.29487353954658e-05,8.50967273660183e-07,3.62268561754652e-05,3.56317221465207e-05,9.63730236394272e-05,1.62704404017447e-05,0,0.000562287342558234,0,"0 Test set","HS under"
"K08986","","","unknown","K08986(putative_membrane_protein)",0.00011256802721056,9.9849724634773e-05,0.000120380011364869,0.000122488526917266,8.24061050041822e-05,6.48396610182128e-05,9.80344559977372e-05,6.56989490726707e-05,4.4777125663983e-05,0.000125578090245211,7.3289630720991e-05,6.32471607109907e-05,0.000115827750852897,8.22849082398346e-05,5.63494187032029e-05,9.38538288659345e-05,5.0427127291072e-05,0.000119794189921185,0.00012087901901542,0.000158572527787157,7.85965874115007e-05,5.52100721510422e-05,1.4965354065472e-05,3.79448317220609e-05,0,0,2.40648077020872e-05,1.93161407327444e-05,3.65483519933729e-06,3.36070832274276e-05,6.57219365258252e-05,3.14314793578666e-05,3.6299935094988e-05,5.3971718847176e-05,7.5791259085678e-06,0,1.49431626969787e-05,1.70489186810254e-05,0.00010548777809442,0,1.90798283199961e-06,0,4.66060535359847e-05,0.000119237295686677,4.94895333568598e-05,8.81446630310133e-05,5.55113998777893e-05,7.49622700748919e-05,7.30133960800654e-05,2.77320801806406e-05,6.08702557210331e-05,1.20114595706022e-05,2.53384693407559e-05,3.22866119935207e-05,3.63115531796468e-05,1.86042735628659e-05,5.46010173022391e-06,5.44327233828752e-05,6.47895893548325e-05,4.90992712055536e-05,5.4271774914225e-05,0,0,0,"0 Test set","HS under"
"K10038","Environmental Information Processing","Membrane transport","","K10038(glutamine_transport_system_ATP-binding_protein)",0.000175135626534249,0.000195716775487906,0.000193532088804093,0.000191569054735776,0.000188565859696181,0.000145462305370889,0.000242806733867178,0.00013769170536442,0.000100342478223267,0.000189532407505629,0.000188799193325505,0.000147674173214809,0.000208676991146372,6.57884567391183e-05,0.000182676310932832,1.20344760860452e-05,9.04432665928339e-05,0.000172583527830435,0.000193666973632852,0.000218081189810999,0.00015006232987184,0.00037178365830356,6.9347447698851e-05,5.22610838983274e-05,0.000110877568082493,0.000416384972361369,7.17182831389741e-05,5.05715766765044e-05,0,8.79477129794701e-05,7.7938147135258e-05,1.89916523272918e-05,2.067457674373e-05,3.29202343162788e-05,1.13046926675959e-05,0,1.91759304366972e-05,2.19345802809719e-05,6.57821046462736e-05,0,6.72338595092179e-06,0,4.80556186776032e-05,0.000236879656976177,3.7795660878548e-05,0.000120036864677015,0.000104640145157543,0.000119342753399387,0.000124045778136929,4.51208423225795e-05,4.48712829846196e-05,4.38045900066148e-05,2.55516031646115e-05,2.87805392173346e-05,2.48816738493201e-05,2.25196946635105e-05,1.28951725716628e-06,2.28345363162949e-05,0.000119048390577562,7.80978701345017e-05,6.19871741960935e-05,0,0.00016627157296941,0,"0 Test set","HS under"
"K10200","Environmental Information Processing","Membrane transport","","K10200(N-acetylglucosamine_transport_system_substrate-binding_protein)",3.15244020088298e-05,0.000101014964770831,5.57506587414365e-05,8.41395392205742e-05,5.11939600899438e-05,4.03053079385463e-05,0.000107749068313267,4.70725077103139e-05,2.69275674735533e-05,0.000352383916788999,0.000118603044473551,0.000151125077458924,0.000156151124065223,0.000336694041355248,0.000110270995685946,0.000442722607217323,2.88214084596978e-05,0.00014094926421395,0.000335896835566187,0.000277270909832238,0.000184333121438959,0.000154176549443109,0,8.08583123984124e-05,4.35817755590972e-05,0,8.00043971744878e-05,2.36581238549235e-05,0,5.00934758200303e-05,3.67861952103799e-05,1.56541934335038e-05,3.55506553271918e-05,4.64038372208425e-05,5.34176138072028e-06,0,4.20037440588716e-06,1.14513490223731e-05,8.04392428927246e-05,0,2.3694782193034e-06,0,3.71046937981406e-06,8.70541822345049e-05,4.90696498403136e-05,4.46581167506115e-05,4.91628622237314e-05,7.43715407545514e-05,0.000149205117089569,4.47588261840172e-05,4.03851486371757e-05,1.70509129925357e-05,6.20453785634926e-06,2.56820663484558e-05,3.4455809047397e-05,1.50243194339613e-05,1.24343785734773e-05,3.61854944383786e-05,3.20546629583659e-05,1.93384674328657e-05,4.78536393296052e-05,0,0,0,"0 Test set","HS under"
"K10201","Environmental Information Processing","Membrane transport","","K10201(N-acetylglucosamine_transport_system_permease_protein)",2.80727563832581e-05,5.36632578090758e-05,3.77685691473805e-05,5.7740700639939e-05,3.47219834835855e-05,2.99246762213752e-05,8.06223989789042e-05,3.23319059787194e-05,1.814574423068e-05,0.000203145006340679,8.38646564005376e-05,0.000133214756035406,0.000143243733353056,0.000322545763249945,6.7799000753375e-05,0.00042861420345698,2.17369649481248e-05,0.000117643223024799,0.000197519205033414,0.000135924684206824,0.000107930049847686,0.000148540649966538,8.68784940038281e-06,7.60896934530686e-05,7.23596754187681e-05,4.35287985968754e-05,8.6786939099386e-05,2.63112570328067e-05,0,2.76423472293485e-05,2.84562627389672e-05,1.17667046576596e-05,2.63396982341028e-05,3.8649549473034e-05,2.36685977091116e-06,0,5.75815197146594e-06,1.08788198464853e-05,8.55806782575852e-05,0,3.14116751313849e-06,0,3.07870581439668e-06,4.85335968217085e-05,3.880929275894e-05,2.7903635492333e-05,4.84382602771412e-05,6.64822595969892e-05,0.000127926757182225,3.05728054452191e-05,3.91425302046613e-05,4.56214664871247e-06,2.35345243815222e-06,1.24312150716418e-05,4.74375066090716e-05,1.06758930175208e-05,7.27543841909051e-06,1.28042334238292e-05,2.68264631062841e-05,2.90666012062256e-05,3.52364220061755e-05,0,0,0,"0 Test set","HS under"
"K10202","Environmental Information Processing","Membrane transport","","K10202(N-acetylglucosamine_transport_system_permease_protein)",3.06301803067641e-05,9.00565717017774e-05,5.3777825720957e-05,8.73070887702119e-05,5.04433389828343e-05,4.91248219870864e-05,8.8976960927032e-05,7.00097104596822e-05,2.20353672957934e-05,0.000161708635793595,0.000212675422246136,0.000260547299616428,0.000218583465443907,0.000546234920481578,7.19429749032595e-05,0.000621385164384902,2.51607723538365e-05,0.000179281775980727,0.000157037522425938,0.000218866293673844,0.000103631803394273,0.000118064626160265,5.10472495370481e-05,9.32979874115819e-05,0,1.51070175720757e-05,5.42871680066656e-05,2.84326876858868e-05,0,4.97661788968342e-05,5.37586775349648e-05,1.31010893992386e-05,2.56278979306277e-05,2.67353773771893e-05,3.600727047152e-06,0,6.40150968027309e-06,1.67727259991937e-05,0.000100710457729942,0,5.42574957041558e-06,0,3.72394362045003e-06,6.11220757040693e-05,5.07006054097367e-05,6.32447260609159e-05,6.88689144852939e-05,7.07169017027021e-05,0.00016586439731346,5.28812298216033e-05,4.65127600932682e-05,1.90788031563006e-05,2.94464263308499e-06,3.52537110533361e-05,3.74525330462346e-05,1.33979236333988e-05,1.21693161174652e-05,2.60131132873161e-05,3.28441570598061e-05,3.37305829280591e-05,5.32922580474471e-05,0,0,0,"0 Test set","HS under"
